"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"OECD members","OED","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29442.1035530375","29559.3387885312","29927.3097390844","30075.2076385947","30766.3389491728","31337.4248555071","32089.8696368251","32933.2759992007","33651.6394366419","34486.6473468057","35649.5279170628","35877.8572546742","36202.0147295448","36705.3011820682","37664.8387294076","38500.8692138981","39471.2133480045","40286.6255408155","40126.6817730172","38490.7870289573","39401.2419872715","40022.9791792529","40308.8041568608","40688.4393348352","41307.100116352","42089.9519093899","42586.4162380013","43458.3369352479","44211.9991612297","44702.1890044414","",
"Oman","OMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26563.1526875836","26962.4214021449","27911.7862463986","28329.627350253","28382.3074702845","29045.3530967296","29496.8003688923","31094.264272983","31886.0879824325","31948.6587268555","33845.4745591088","34946.8311061476","33971.5329912673","32353.9994998105","31976.7238904416","31915.1553027296","32723.8631178572","33198.1646912386","34695.5901370665","35213.4177604182","33870.9533754218","32529.0136526611","32967.4088212248","32194.9889607952","30535.8331962168","30152.2109060741","30190.1676644419","29082.4236246658","28593.0796721845","27299.4083422631","",
"Other small states","OSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13727.2161912632","14089.0885533606","14493.8923424221","14919.515033241","15928.524832326","16479.9662906494","17695.4482849679","18905.0828444785","19724.8610386333","19531.5159194291","20549.3524183872","21529.3411273164","21857.7786743517","22195.0776320607","22553.6880468471","22724.3383018816","22852.2938639822","22678.9784692484","22687.0958204628","22713.0175644471","",
"Pakistan","PAK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2915.90009421284","2976.91273068215","3118.13923743214","3086.89334590646","3115.10302014622","3179.50702743037","3240.08887350905","3180.35113186257","3169.89022455647","3196.2796373586","3245.37845588589","3277.05141237621","3279.0308677349","3388.17664615312","3560.81186416589","3706.82400020508","3836.49272639761","3931.17580823604","3908.59896013896","3930.50819595476","3906.87401440434","3928.51084211039","3980.71995475126","4069.22239308458","4171.25310883145","4278.34642685528","4421.67034908687","4571.41449087153","4739.76880822783","4690.48475495074","",
"Panama","PAN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10728.010764262","11495.7638126408","12183.4783572512","12586.1601457538","12681.8693988928","12642.3614670428","12891.6890206259","13447.5125448331","14145.2899600834","14408.0933205783","14510.5417877503","14313.6754055609","14356.095126788","14680.7866395679","15493.9083428384","16304.5988099709","17394.3882205425","19129.1947746445","20640.7992376114","20529.4710206573","21347.3327494385","23353.5122496744","25201.1222409084","26485.5658059468","27357.6230717227","28436.3598291199","29337.8813897684","30454.7638063039","31049.1793054985","31458.6926255213","",
"Peru","PER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5249.20038403325","5258.26135727675","5128.63526818695","5295.79913802279","5837.08922215856","6154.1694453589","6210.22289304391","6492.54990982511","6354.43531258229","6345.50102029701","6422.4805683104","6380.33861654039","6653.39411557464","6861.82836286182","7136.35491984477","7519.02772018677","8017.25473629249","8629.26392430597","9341.23233510004","9368.04806561569","10066.4696472131","10616.8422474835","11176.0874727934","11724.0032046236","11877.084063348","12110.2688843386","12403.6887459899","12506.5301705306","12782.3763299978","12847.8852078957","",
"Philippines","PHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4231.79235176349","4103.90868562823","4018.63030204095","4006.69625405473","4085.14463152094","4178.03223756445","4322.0847143312","4444.78618770587","4322.02885191054","4358.68940918809","4453.75678592181","4492.72119885344","4562.76149407829","4697.48559352729","4908.05885373079","5054.23899156508","5228.3157413263","5474.68132696435","5618.48507654185","5606.59085891041","5918.37348075447","6043.60180230728","6351.26500769361","6666.25091685352","6973.63883989613","7300.13578146157","7705.0452220803","8120.84230882854","8516.09438828675","8908.17597699835","",
"Palau","PLW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13596.6641649517","14262.5300772381","14584.2129332449","13985.7750638444","14622.1125895121","15267.2176018273","15392.8227021428","16017.0631856304","15457.2710833312","14769.42456358","15073.3751986446","16271.137495147","16641.7609212309","16109.1011129047","17103.5541174399","18352.3957470827","18275.0245285428","17841.2647583071","18462.7810755501","17579.4598053642","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2436.59648603862","2607.24751369895","2900.40146108904","3350.17768014565","3467.54624444602","3274.2186213683","3443.01319040998","3228.16186564465","3031.2881864284","3014.94090742179","2873.65236983272","2809.13645267207","2747.65048814586","2750.84009930621","2767.49906463817","2879.3536636994","2965.72204142877","3121.59731414146","3037.5316823629","3167.55489287447","3409.29681716922","3372.46446297616","3456.07437734483","3515.76052479681","3912.38119545609","4086.92817684658","4225.81327527393","4288.96764692683","4193.35877905376","4354.85060958012","",
"Poland","POL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11351.0890857685","10517.3753162648","10748.8696728116","11122.3587956358","11686.3575399509","12499.447905067","13253.7502128055","14099.2607501771","14748.2819498227","15436.0704753513","16309.5537222246","16519.3615906136","16863.4890317867","17465.2249695964","18346.2177971017","18997.9392297003","20175.5115179586","21611.9472896467","22516.5700469463","23138.596100825","24072.7552963173","25204.4938237169","25538.4869069143","25841.5842565846","26734.6647579303","27885.8096137334","28774.2728037087","30160.4942336866","31775.2616375575","33221.5415443544","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2553.5393527429","2276.64706054927","2261.89977687262","2185.59613641741","2125.53904787694","2133.9970515918","2193.48051238571","2251.50637499016","2345.93637020022","2384.85401014787","2385.16107526002","2429.37905563666","2499.5278124675","2443.10165626426","2645.96913415109","2740.80138054805","2850.17249660138","2952.35633711861","3059.31922838807","3127.24349912588","3232.05125969471","3282.64977115046","3389.20145608905","3486.13296907725","3556.27833227282","3568.43513004073","3575.68285057854","3538.30998987143","3520.49199558936","3532.4397898148","",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21595.9785599867","21937.8920993339","22791.5649195424","23650.108642027","24412.275814917","25288.1062238848","25584.5593727603","26584.8999865992","27894.4420856172","29251.0373219599","30124.6931208743","31958.0967518315","32209.422980776","32206.464885645","35016.9383261688","34370.7146069867","34030.0905171965","33831.9341719","33403.4244916964","32930.3615601641","32960.6911054053","33224.5655187763","33638.8656808876","33922.1584216571","34070.2535892048","34311.0296279548","34539.5868383201","34363.7459921451","34116.1038019264","34517.6132041046","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23632.0601472173","24721.26973045","25010.0396972062","24469.0673833863","24638.7646211941","25605.189019553","26402.9969755015","27442.1655911201","28616.5835439205","29566.7998500771","30480.1342776956","30854.2058168611","30922.2524500836","30519.7244760262","30991.4434726519","31175.8545606093","31625.3905595723","32354.5304197908","32411.0539639812","31369.2362970917","31899.6676271551","31404.7543907793","30252.9751574836","30138.8009590321","30541.7928846043","31218.1356609002","31949.2092093901","33150.2099653858","34149.3983153669","34961.9435814143","",
"Paraguay","PRY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8474.20418355641","8545.80364147201","8474.39605281951","8677.00855424104","8921.88988261366","9309.65043043335","9241.81942531973","9420.97654399369","9224.84436000305","8909.55271990185","8528.67134015569","8293.56853787392","8136.63142632647","8335.96866207636","8526.51048470753","8568.54754975229","8845.11089761096","9192.186584923","9643.50266882963","9489.61268377035","10405.2309409429","10700.1553153437","10497.4579762897","11225.9062835338","11612.3899106317","11810.4279714772","12157.8006132676","12594.3414272626","12850.4649566091","12685.1133997498","",
"West Bank and Gaza","PSE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3951.20546254648","4047.12846439331","3916.92578134089","4294.74611854813","4786.48026627184","5052.06410062284","4503.2488603115","3980.93331910175","3395.8550006931","3774.1324132971","4485.52545771034","4866.02847430128","4695.99472699102","4750.92969249725","4965.37294950639","5250.11607535578","5411.0664822782","5782.68959325891","5985.68324726688","6118.25718135648","5967.07343700875","6048.97659721444","6438.93364028868","6401.74089135074","6318.21006766832","6219.96029066478","",
"Pacific island small states","PSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5426.19087282525","5294.040096943","5497.4876224147","5547.02031621523","5714.65923015215","5840.76927914762","5971.88953423605","5803.72197208358","5820.23439453302","6106.016939192","5947.83220207858","5969.24123701617","6051.62882603044","6090.40831881399","6292.4343298166","6324.16392660284","6381.50269851301","6331.96809191966","6342.18318938822","6183.95431362681","6291.07964315091","6425.40481626711","6409.60504538343","6574.41141389014","6765.81341224713","6941.80169497959","7073.96722490452","7291.12226856473","7412.23265724778","7321.6951712967","",
"Post-demographic dividend","PST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31996.2861736804","32107.1659153382","32418.4271823985","32465.5966509242","33148.4567130399","33815.0921851048","34567.3103753154","35425.8028069718","36200.8233589868","37260.4472661031","38569.7812658613","39029.7111557598","39475.4714007655","40119.1647680714","41223.883899971","42176.9210999605","43262.5032064569","44214.1961649786","44091.654679635","42314.3023671001","43330.5255267992","43951.8802804712","44235.8083558825","44623.5840274646","45254.7861037012","45970.7439735888","46550.3749461221","47529.7612783362","48414.4054873722","49045.7014843453","",
